user_id,kp_id,question_id,difficulty,type,recent_correct_rate,recent_attempts,recent_avg_duration_ms,is_correct
22,3,214,0.42,mcq,0.000,2,15551,1
22,5,63,0.43,mcq,0.800,5,13755,1
22,7,57,0.52,mcq,1.000,2,16397,1
22,1,149,0.18,mcq,0.667,3,14169,1
22,10,151,0.35,mcq,1.000,1,10286,1
22,1,251,0.33,mcq,0.750,4,13412,1
22,5,71,0.62,mcq,0.833,6,13937,1
22,6,288,0.68,mcq,1.000,2,12461,0
22,3,222,0.72,blank,0.333,3,16313,0
22,10,128,0.58,blank,1.000,2,11475,0
22,11,134,0.33,mcq,1.000,3,15925,1
22,5,297,0.36,mcq,0.857,7,14301,1
22,3,155,0.40,blank,0.250,4,17369,1
22,5,193,0.65,mcq,0.875,8,14066,1
22,7,184,0.63,mcq,1.000,3,14958,1
22,8,287,0.33,mcq,1.000,1,13515,1
22,1,155,0.63,mcq,0.800,5,13419,1
22,4,151,0.30,mcq,1.000,2,13431,0
22,1,266,0.46,mcq,0.833,6,13830,1
22,8,55,0.49,blank,1.000,2,14331,0
22,6,32,0.17,mcq,0.667,3,14345,1
22,2,105,0.43,mcq,1.000,2,18640,1
22,9,80,0.63,mcq,0.750,4,16426,1
22,5,103,0.25,mcq,0.889,9,14554,1
22,2,127,0.54,mcq,1.000,3,15916,1
22,4,63,0.48,mcq,0.667,3,14088,1
22,5,280,0.10,mcq,0.900,10,14012,1
22,5,222,0.57,mcq,0.900,10,14269,1
22,3,88,0.37,mcq,0.400,5,16353,1
22,9,52,0.44,mcq,0.800,5,17105,1
22,10,55,0.18,blank,0.667,3,13963,1
22,8,289,0.29,blank,0.667,3,15551,1
22,7,228,0.60,mcq,1.000,4,15796,0
22,1,235,0.59,blank,0.857,7,13565,0
22,5,108,0.56,mcq,1.000,10,13660,0
22,6,78,0.63,mcq,0.750,4,12877,1
22,6,72,0.32,mcq,0.800,5,13262,1
22,5,248,0.51,mcq,0.900,10,14000,1
22,7,260,0.69,blank,0.800,5,16712,0
22,11,179,0.36,blank,1.000,4,14678,0
22,10,82,0.31,blank,0.750,4,13312,1
22,4,119,0.52,mcq,0.750,4,14346,1
22,12,197,0.47,mcq,1.000,3,16695,1
22,7,38,0.51,blank,0.667,6,17338,1
22,8,165,0.47,mcq,0.750,4,15098,1
22,2,103,0.39,mcq,1.000,4,15968,1
22,4,83,0.45,blank,0.800,5,14660,1
22,7,50,0.58,blank,0.714,7,16956,1
22,4,291,0.55,blank,0.833,6,15057,0
22,9,271,0.56,mcq,0.833,6,16107,0
23,9,170,0.42,blank,0.000,0,0,0
23,1,184,0.52,mcq,0.000,0,0,1
23,2,124,0.52,blank,0.000,0,0,1
23,9,57,0.64,blank,0.000,1,19272,1
23,10,174,0.10,blank,0.000,0,0,1
23,7,281,0.44,mcq,0.000,0,0,1
23,12,253,0.30,mcq,0.000,0,0,1
23,2,19,0.53,mcq,1.000,1,14227,0
23,6,42,0.89,mcq,0.000,0,0,0
23,9,255,0.36,mcq,0.500,2,17380,1
23,9,117,0.48,mcq,0.667,3,16069,0
23,1,195,0.49,mcq,1.000,1,21096,1
23,11,194,0.44,mcq,0.000,0,0,1
23,12,61,0.65,mcq,1.000,1,16347,1
23,10,30,0.62,blank,1.000,1,11212,0
23,4,275,0.48,blank,0.000,0,0,0
23,10,30,0.76,mcq,0.500,2,15702,1
23,2,126,0.63,blank,0.500,2,15277,1
23,5,40,0.57,mcq,0.000,0,0,0
23,5,113,0.56,mcq,0.000,1,21724,0
23,8,126,0.35,mcq,0.000,0,0,1
23,9,178,0.57,mcq,0.500,4,17302,1
23,7,71,0.38,blank,1.000,1,16517,1
23,9,73,0.49,blank,0.600,5,16745,1
23,1,59,0.73,mcq,1.000,2,17853,1
23,1,44,0.40,blank,1.000,3,17627,1
23,1,197,0.41,mcq,1.000,4,16679,0
23,8,27,0.57,blank,1.000,1,7421,0
23,11,173,0.37,blank,1.000,1,13795,1
23,5,223,0.54,mcq,0.000,2,20420,1
23,7,284,0.53,mcq,1.000,2,13366,0
23,7,274,0.85,blank,0.667,3,13506,0
23,8,196,0.20,mcq,0.500,2,13848,1
23,8,141,0.44,blank,0.667,3,13625,1
23,2,20,0.76,blank,0.667,3,16021,0
23,10,7,0.43,blank,0.667,3,16935,0
23,2,228,0.36,mcq,0.500,4,17535,0
23,8,285,0.47,blank,0.750,4,12364,1
23,4,283,0.25,blank,0.000,1,22034,0
23,6,133,0.64,blank,0.000,1,22921,0
23,8,26,0.63,blank,0.800,5,12835,0
23,4,297,0.49,mcq,0.000,2,19916,0
23,6,133,0.73,blank,0.000,2,21384,0
23,5,23,0.80,mcq,0.333,3,17733,0
23,10,40,0.46,mcq,0.500,4,17725,1
23,4,37,0.52,mcq,0.000,3,19716,0
23,11,185,0.32,blank,1.000,2,15107,1
23,6,151,0.83,blank,0.000,3,21839,0
23,10,14,0.62,blank,0.600,5,17319,1
23,2,261,0.20,mcq,0.400,5,18174,1
23,10,77,0.35,blank,0.667,6,17248,1
23,7,115,0.47,mcq,0.500,4,15500,0
23,10,63,0.21,mcq,0.714,7,15848,1
23,9,163,0.52,mcq,0.667,6,17107,1
23,5,186,0.53,mcq,0.250,4,19059,1
23,4,210,0.16,blank,0.000,4,20365,1
23,6,248,0.65,blank,0.000,4,21910,1
23,10,65,0.49,blank,0.750,8,15305,0
23,9,134,0.46,mcq,0.714,7,16380,0
23,5,76,0.40,mcq,0.400,5,18934,1
23,10,233,0.10,blank,0.667,9,16185,1
23,1,241,0.54,mcq,0.800,5,17590,0
23,12,86,0.74,mcq,1.000,2,17934,1
23,2,182,0.69,mcq,0.500,6,16559,0
23,3,173,0.26,mcq,0.000,0,0,1
23,10,182,0.38,mcq,0.700,10,15605,1
23,8,245,0.67,mcq,0.667,6,14538,0
23,12,261,0.53,mcq,1.000,3,18923,0
23,2,233,0.46,mcq,0.429,7,17770,1
23,7,50,0.40,mcq,0.400,5,15408,1
23,4,297,0.40,mcq,0.200,5,18710,0
23,9,92,0.56,blank,0.625,8,17335,1
23,3,221,0.87,mcq,1.000,1,13983,0
23,9,85,0.38,blank,0.667,9,16907,1
23,2,133,0.40,blank,0.500,8,17400,1
23,10,106,0.46,mcq,0.700,10,15768,1
23,9,277,0.61,blank,0.700,10,17084,0
23,9,105,0.46,mcq,0.700,10,16832,1
23,5,233,0.67,mcq,0.500,6,18255,1
23,5,222,0.70,mcq,0.571,7,17913,1
24,12,20,0.14,mcq,0.000,0,0,1
24,7,286,0.68,mcq,0.000,0,0,1
24,11,126,0.58,mcq,0.000,0,0,0
24,3,241,0.14,blank,0.000,0,0,1
24,3,46,0.33,mcq,1.000,1,8030,1
24,9,286,0.64,blank,0.000,0,0,1
24,10,195,0.48,mcq,0.000,0,0,1
24,11,93,0.23,mcq,0.000,1,16996,1
24,5,201,0.65,mcq,0.000,0,0,1
24,10,148,0.32,blank,1.000,1,16261,1
24,7,238,0.61,mcq,1.000,1,19430,1
24,6,248,0.36,blank,0.000,0,0,1
24,8,111,0.23,blank,0.000,0,0,1
24,7,201,0.74,blank,1.000,2,17643,1
24,8,113,0.33,blank,1.000,1,9487,1
24,6,86,0.41,mcq,1.000,1,11380,1
24,9,169,0.52,mcq,1.000,1,13388,0
24,3,47,0.42,mcq,1.000,2,10601,0
24,12,26,0.37,mcq,1.000,1,10319,1
24,9,203,0.50,mcq,0.500,2,17990,0
24,12,111,0.49,mcq,1.000,2,12865,1
24,9,270,0.41,blank,0.333,3,19346,1
24,2,13,0.13,blank,0.000,0,0,1
24,4,194,0.26,blank,0.000,0,0,1
24,11,40,0.18,mcq,0.500,2,13471,0
24,2,278,0.17,mcq,1.000,1,10534,1
24,10,160,0.52,mcq,1.000,2,15678,1
24,6,52,0.19,blank,1.000,2,12384,1
24,5,114,0.68,blank,1.000,1,12482,1
24,7,126,0.26,mcq,1.000,3,18244,1
24,7,280,0.66,blank,1.000,4,16438,1
24,12,119,0.55,mcq,1.000,3,15029,1
24,8,43,0.29,mcq,1.000,2,11634,1
24,2,43,0.34,mcq,1.000,2,10728,1
24,3,120,0.17,mcq,0.667,3,12983,0
24,1,78,0.46,blank,0.000,0,0,1
24,1,108,0.35,mcq,1.000,1,12685,1
24,9,165,0.51,blank,0.500,4,16501,0
24,8,42,0.39,mcq,1.000,3,12705,0
24,2,267,0.39,blank,1.000,3,11283,1
24,12,218,0.54,mcq,1.000,4,15451,1
24,8,281,0.61,mcq,0.750,4,13236,0
24,7,139,0.33,mcq,1.000,5,16597,1
24,9,149,0.28,mcq,0.400,5,16427,1
24,9,129,0.32,mcq,0.500,6,16543,1
24,8,70,0.10,mcq,0.600,5,15432,1
24,3,77,0.12,blank,0.500,4,14173,1
24,8,49,0.90,blank,0.667,6,14786,0
24,9,35,0.37,mcq,0.571,7,15425,1
24,6,99,0.21,blank,1.000,3,12620,1
24,5,189,0.37,mcq,1.000,2,14515,1
24,10,104,0.49,mcq,1.000,3,15351,0
24,2,289,0.38,blank,1.000,4,11981,1
24,2,295,0.60,mcq,1.000,5,12168,1
24,10,243,0.10,mcq,0.750,4,14797,1
24,4,76,0.60,mcq,1.000,1,9358,1
24,3,27,0.64,blank,0.600,5,13272,0
24,3,257,0.26,mcq,0.500,6,15231,1
24,2,182,0.46,mcq,1.000,6,13208,0
24,5,110,0.53,blank,1.000,3,15931,1
24,3,287,0.77,mcq,0.571,7,14752,0
24,8,223,0.13,mcq,0.571,7,16475,1
24,11,178,0.43,blank,0.333,3,14933,1
24,12,98,0.23,mcq,1.000,5,15676,0
24,7,185,0.16,mcq,1.000,6,16194,1
24,9,130,0.53,blank,0.625,8,15216,0
24,9,246,0.67,blank,0.556,9,16025,1
24,7,293,0.72,blank,1.000,7,16022,0
24,1,252,0.72,mcq,1.000,2,14391,0
24,3,20,0.10,mcq,0.500,8,15491,1
24,6,68,0.83,blank,1.000,4,11352,0
24,2,32,0.15,blank,0.857,7,14324,1
24,6,9,0.63,mcq,0.800,5,13853,1
24,6,188,0.63,blank,0.833,6,14613,0
24,9,32,0.71,mcq,0.600,10,15961,0
24,2,89,0.56,blank,0.875,8,14169,1
24,8,2,0.69,mcq,0.625,8,15774,1
24,5,45,0.43,blank,1.000,4,15334,1
24,10,45,0.52,mcq,0.800,5,13080,1
24,3,6,0.35,blank,0.556,9,14997,1
25,3,140,0.41,mcq,0.000,0,0,0
25,4,251,0.52,mcq,0.000,0,0,1
25,6,88,0.30,mcq,0.000,0,0,1
25,1,223,0.68,blank,0.000,0,0,0
25,6,258,0.28,blank,1.000,1,11539,1
25,9,133,0.60,blank,0.000,0,0,0
25,4,96,0.41,blank,1.000,1,17072,0
25,8,18,0.60,blank,0.000,0,0,0
25,6,216,0.37,mcq,1.000,2,10473,1
25,8,157,0.32,blank,0.000,1,22791,0
25,3,234,0.34,blank,0.000,1,21067,0
25,10,130,0.28,blank,0.000,0,0,0
25,12,120,0.34,mcq,0.000,0,0,1
25,9,15,0.60,blank,0.000,1,16349,0
25,3,269,0.10,mcq,0.000,2,19220,0
25,4,28,0.67,blank,0.500,2,17532,0
25,2,85,0.34,mcq,0.000,0,0,1
25,8,42,0.55,mcq,0.000,2,21359,1
25,3,285,0.46,blank,0.000,3,17402,1
25,6,202,0.56,blank,1.000,3,10356,0
25,12,125,0.50,blank,1.000,1,14651,1
25,2,168,0.33,mcq,1.000,1,17027,1
25,5,37,0.57,mcq,0.000,0,0,1
25,6,92,0.16,mcq,0.750,4,12696,1
25,4,204,0.34,mcq,0.333,3,18387,0
25,2,223,0.39,blank,1.000,2,15704,1
25,2,199,0.31,mcq,1.000,3,14669,1
25,11,84,0.47,mcq,0.000,0,0,0
25,7,52,0.31,mcq,0.000,0,0,1
25,11,295,0.66,blank,0.000,1,18048,0
25,9,206,0.30,mcq,0.000,2,19086,0
25,7,231,0.47,blank,1.000,1,8393,0
25,9,187,0.31,blank,0.000,3,18876,1
25,2,41,0.56,mcq,1.000,4,14952,0
25,3,264,0.89,mcq,0.250,4,17103,0
25,10,63,0.42,blank,0.000,1,15121,1
25,8,218,0.39,mcq,0.333,3,19448,1
25,6,151,0.31,blank,0.800,5,12389,1
25,6,58,0.28,blank,0.833,6,11811,1
25,6,274,0.42,blank,0.857,7,12083,1
25,2,177,0.52,mcq,0.800,5,14539,0
25,8,269,0.40,mcq,0.500,4,18068,0
25,10,52,0.38,blank,0.500,2,13229,1
25,7,155,0.16,blank,0.500,2,12466,1
25,7,41,0.36,mcq,0.667,3,11850,1
25,7,264,0.76,mcq,0.750,4,12441,0
25,9,243,0.53,mcq,0.250,4,17838,1
25,4,142,0.46,mcq,0.250,4,18472,0
25,9,140,0.33,mcq,0.400,5,17050,1
25,1,137,0.42,mcq,0.000,1,20091,1
25,8,10,0.10,blank,0.400,5,17666,1
25,12,236,0.42,blank,1.000,2,16184,0
25,10,286,0.24,mcq,0.667,3,13427,1
25,1,256,0.36,mcq,0.500,2,17203,1
25,4,293,0.34,blank,0.200,5,17954,1
25,2,272,0.29,blank,0.667,6,15490,1
25,6,80,0.35,mcq,0.875,8,11953,1
25,10,12,0.23,mcq,0.750,4,13433,1
25,5,68,0.25,blank,1.000,1,12219,0
25,7,57,0.18,blank,0.600,5,14188,1
25,10,206,0.36,mcq,0.800,5,12750,0
25,9,164,0.20,mcq,0.500,6,15876,1
25,6,163,0.27,mcq,0.889,9,12528,1
25,9,238,0.27,mcq,0.571,7,15557,1
25,5,148,0.54,mcq,0.500,2,13628,1
25,1,51,0.29,mcq,0.667,3,16530,1
25,7,15,0.29,mcq,0.667,6,13170,1
25,10,293,0.49,mcq,0.667,6,14324,1
25,12,242,0.42,mcq,0.667,3,17074,1
25,11,200,0.60,mcq,0.000,2,17773,0
25,9,123,0.33,mcq,0.625,8,15080,1
25,3,34,0.17,blank,0.200,5,18465,1
25,1,124,0.50,blank,0.750,4,15406,0
25,3,170,0.66,blank,0.333,6,17342,0
25,3,209,0.46,blank,0.286,7,17780,0
25,9,134,0.81,blank,0.667,9,14834,0
25,12,13,0.17,mcq,0.750,4,16380,0
25,8,21,0.16,blank,0.500,6,15758,1
25,6,64,0.12,mcq,0.900,10,12227,1
25,2,58,0.54,mcq,0.714,7,14728,0
26,6,291,0.40,mcq,0.000,0,0,0
26,5,114,0.20,blank,0.000,0,0,1
26,6,291,0.19,blank,0.000,1,20344,1
26,11,66,0.35,mcq,0.000,0,0,1
26,3,109,0.17,blank,0.000,0,0,1
26,10,265,0.37,blank,0.000,0,0,1
26,7,257,0.10,mcq,0.000,0,0,1
26,6,269,0.28,mcq,0.500,2,15028,1
26,8,176,0.62,blank,0.000,0,0,0
26,4,62,0.40,blank,0.000,0,0,0
26,11,7,0.52,mcq,1.000,1,16968,1
26,12,104,0.63,mcq,0.000,0,0,1
26,6,35,0.36,blank,0.667,3,14006,1
26,5,29,0.24,mcq,1.000,1,9001,1
26,8,126,0.33,blank,0.000,1,25237,1
26,4,283,0.38,blank,0.000,1,19498,1
26,5,68,0.55,mcq,1.000,2,9930,1
26,9,245,0.41,blank,0.000,0,0,0
26,8,38,0.75,blank,0.500,2,18689,0
26,4,111,0.26,mcq,0.500,2,15226,1
26,10,58,0.22,mcq,1.000,1,16595,1
26,12,234,0.69,blank,1.000,1,12933,0
26,1,169,0.45,blank,0.000,0,0,1
26,9,273,0.30,mcq,0.000,1,19533,1
26,4,58,0.30,mcq,0.667,3,14302,1
26,3,84,0.29,mcq,1.000,1,7967,1
26,3,227,0.63,blank,1.000,2,10324,0
26,6,119,0.31,blank,0.750,4,13284,1
26,4,154,0.40,mcq,0.750,4,14676,1
26,10,203,0.52,blank,1.000,2,14230,1
26,3,243,0.60,blank,0.667,3,14072,0
26,11,135,0.30,mcq,1.000,2,17487,1
26,8,182,0.76,blank,0.333,3,20802,1
26,12,3,0.39,mcq,0.500,2,15665,1
26,7,234,0.62,mcq,1.000,1,10973,1
26,5,151,0.73,blank,1.000,3,12106,0
26,6,103,0.64,blank,0.800,5,12685,0
26,4,83,0.31,blank,0.800,5,14891,1
26,6,24,0.38,mcq,0.667,6,14078,0
26,11,193,0.10,mcq,1.000,3,15352,1
26,1,146,0.66,blank,1.000,1,16931,1
26,2,212,0.10,blank,0.000,0,0,0
26,3,225,0.62,mcq,0.500,4,14912,0
26,4,150,0.34,mcq,0.833,6,14220,1
26,12,161,0.76,blank,0.667,3,15652,0
26,6,240,0.61,mcq,0.571,7,13732,1
26,4,131,0.29,mcq,0.857,7,14459,1
26,10,203,0.45,blank,1.000,3,15757,1
26,8,192,0.55,blank,0.500,4,19664,0
26,1,168,0.10,mcq,1.000,2,17968,1
26,9,290,0.21,mcq,0.500,2,16196,1
26,2,45,0.76,mcq,0.000,1,15107,0
26,10,221,0.67,mcq,1.000,4,15281,0
26,5,170,0.10,mcq,0.750,4,14635,1
26,2,222,0.55,mcq,0.000,2,18258,0
26,1,5,0.33,mcq,1.000,3,14275,1
26,4,168,0.40,mcq,0.875,8,14285,1
26,9,182,0.19,mcq,0.667,3,14711,1
26,12,93,0.52,mcq,0.500,4,17406,1
26,2,277,0.69,mcq,0.000,3,19688,0
26,6,107,0.60,blank,0.625,8,13867,1
26,4,112,0.39,blank,0.889,9,14380,0
26,6,193,0.81,mcq,0.667,9,14062,1
26,1,229,0.17,mcq,1.000,4,14242,1
26,8,48,0.35,blank,0.400,5,18752,1
26,3,108,0.21,mcq,0.400,5,15539,1
26,2,213,0.73,blank,0.000,4,20228,0
26,4,261,0.47,mcq,0.800,10,14956,1
26,2,52,0.48,blank,0.000,5,20224,1
26,6,154,0.35,blank,0.700,10,14619,0
26,4,242,0.53,mcq,0.900,10,14575,1
26,1,73,0.59,mcq,1.000,5,13889,1
26,4,241,0.46,mcq,0.900,10,15010,1
26,1,191,0.75,mcq,1.000,6,14148,0
26,10,78,0.36,blank,0.800,5,16107,1
26,12,84,0.55,blank,0.600,5,16758,0
26,1,136,0.30,mcq,0.857,7,15512,0
26,10,18,0.31,blank,0.833,6,15765,1
26,12,269,0.73,blank,0.500,6,16650,1
26,3,34,0.47,mcq,0.500,6,14853,1
27,6,293,0.71,blank,0.000,0,0,0
27,4,43,0.60,mcq,0.000,0,0,1
27,12,116,0.60,mcq,0.000,0,0,1
27,5,267,0.56,blank,0.000,0,0,0
27,9,217,0.12,mcq,0.000,0,0,1
27,6,198,0.32,mcq,0.000,1,20498,1
27,11,18,0.56,blank,0.000,0,0,1
27,4,177,0.53,mcq,1.000,1,18363,0
27,4,110,0.22,mcq,0.500,2,19820,1
27,8,264,0.29,blank,0.000,0,0,1
27,6,250,0.25,blank,0.500,2,15300,0
27,9,135,0.37,mcq,1.000,1,8019,0
27,2,49,0.49,blank,0.000,0,0,1
27,4,65,0.78,blank,0.667,3,15986,0
27,6,259,0.38,mcq,0.333,3,17042,1
27,3,114,0.11,mcq,0.000,0,0,1
27,1,289,0.54,mcq,0.000,0,0,0
27,9,272,0.13,blank,0.500,2,12893,1
27,3,116,0.39,blank,1.000,1,13858,0
27,12,143,0.70,mcq,1.000,1,17644,0
27,1,216,0.87,blank,0.000,1,23447,0
27,8,129,0.35,mcq,1.000,1,10266,1
27,12,35,0.30,mcq,0.500,2,21947,1
27,1,125,0.45,mcq,0.000,2,22694,1
27,7,180,0.51,blank,0.000,0,0,1
27,2,300,0.52,blank,1.000,1,12270,1
27,11,6,0.56,mcq,1.000,1,16262,0
27,11,242,0.57,blank,0.500,2,19110,0
27,4,233,0.37,blank,0.500,4,17410,0
27,3,140,0.90,mcq,0.500,2,16186,0
27,1,300,0.17,blank,0.333,3,19484,1
27,3,116,0.65,mcq,0.333,3,19715,0
27,9,186,0.90,mcq,0.667,3,11884,0
27,4,216,0.63,mcq,0.400,5,17057,0
27,1,142,0.22,blank,0.500,4,18268,0
27,5,183,0.35,mcq,0.000,1,23028,1
27,2,114,0.73,mcq,1.000,2,16741,0
27,10,250,0.32,mcq,0.000,0,0,0
27,9,196,0.27,mcq,0.500,4,16173,0
27,1,295,0.26,mcq,0.400,5,16972,0
27,2,216,0.68,blank,0.667,3,18535,0
27,7,236,0.44,mcq,1.000,1,11594,1
27,10,222,0.48,blank,0.000,1,17641,0
27,11,169,0.56,blank,0.333,3,19817,0
27,2,130,0.40,blank,0.500,4,19894,1
27,6,229,0.52,mcq,0.500,4,16805,1
27,1,83,0.32,mcq,0.333,6,16491,0
27,4,179,0.11,mcq,0.333,6,17193,1
27,3,117,0.65,blank,0.250,4,19304,0
27,6,161,0.49,mcq,0.600,5,16072,0
27,10,249,0.33,blank,0.000,2,17954,1
27,6,87,0.35,blank,0.500,6,16369,1
27,6,287,0.57,blank,0.571,7,16243,0
27,5,102,0.46,blank,0.500,2,17238,0
27,2,135,0.65,mcq,0.600,5,19175,1
27,3,54,0.40,blank,0.200,5,18784,0
27,12,43,0.60,blank,0.667,3,18599,0
27,6,141,0.64,blank,0.500,8,16707,0
27,1,116,0.11,mcq,0.286,7,17042,1
27,8,11,0.37,blank,1.000,2,11895,1
27,10,99,0.26,mcq,0.333,3,16316,0
27,7,199,0.54,blank,1.000,2,12586,0
27,12,221,0.43,blank,0.500,4,17794,0
27,6,40,0.18,blank,0.444,9,17153,1
27,12,276,0.69,mcq,0.400,5,18750,1
27,10,244,0.80,mcq,0.250,4,16330,0
27,9,284,0.32,mcq,0.400,5,15780,0
27,4,255,0.22,blank,0.429,7,15963,1
27,10,287,0.10,blank,0.200,5,18602,1
27,11,182,0.61,mcq,0.250,4,19540,1
27,2,15,0.59,blank,0.667,6,19092,0
27,12,203,0.29,mcq,0.500,6,19116,1
27,4,120,0.37,mcq,0.500,8,15511,1
27,10,162,0.51,mcq,0.333,6,17604,0
27,1,37,0.51,mcq,0.375,8,16221,0
27,10,92,0.62,blank,0.286,7,17421,1
27,3,49,0.86,mcq,0.167,6,18123,0
27,7,243,0.10,blank,0.667,3,15792,1
27,3,221,0.52,blank,0.143,7,19011,1
27,5,42,0.34,mcq,0.333,3,16628,1
28,1,89,0.52,blank,0.000,0,0,1
28,4,50,0.31,mcq,0.000,0,0,0
28,11,91,0.66,mcq,0.000,0,0,0
28,9,276,0.65,blank,0.000,0,0,1
28,2,93,0.50,blank,0.000,0,0,1
28,10,173,0.10,mcq,0.000,0,0,1
28,8,60,0.65,blank,0.000,0,0,0
28,11,252,0.30,blank,0.000,1,19127,1
28,4,246,0.46,blank,0.000,1,14519,0
28,11,165,0.36,blank,0.500,2,15457,0
28,9,103,0.19,mcq,1.000,1,20489,1
28,5,219,0.37,blank,0.000,0,0,0
28,7,288,0.38,blank,0.000,0,0,1
28,8,29,0.33,mcq,0.000,1,19485,0
28,9,293,0.51,blank,1.000,2,15142,0
28,9,156,0.52,blank,0.667,3,15985,1
28,7,223,0.63,blank,1.000,1,13987,0
28,12,23,0.10,mcq,0.000,0,0,1
28,4,38,0.81,mcq,0.000,2,16195,0
28,12,196,0.49,mcq,1.000,1,9948,1
28,4,170,0.52,blank,0.000,3,19549,0
28,3,23,0.79,blank,0.000,0,0,0
28,3,217,0.54,mcq,0.000,1,22049,0
28,11,140,0.13,mcq,0.333,3,14539,1
28,7,98,0.38,mcq,0.500,2,20233,1
28,8,230,0.45,mcq,0.000,2,17550,1
28,3,251,0.38,mcq,0.000,2,21465,1
28,2,204,0.52,mcq,1.000,1,13033,1
28,5,62,0.31,mcq,0.000,1,19856,1
28,7,255,0.62,mcq,0.667,3,17211,0
28,4,118,0.86,mcq,0.000,4,19297,1
28,1,124,0.51,mcq,1.000,1,12184,0
28,7,22,0.31,blank,0.500,4,16840,1
28,11,163,0.73,blank,0.500,4,12995,0
28,1,90,0.10,blank,0.500,2,14943,0
28,6,150,0.10,blank,0.000,0,0,1
28,9,225,0.56,blank,0.750,4,16286,0
28,1,286,0.50,blank,0.333,3,13845,1
28,3,210,0.74,blank,0.333,3,18338,0
28,9,190,0.21,blank,0.600,5,17086,1
28,1,289,0.50,blank,0.500,4,13953,1
28,1,19,0.57,blank,0.600,5,14351,1
28,10,293,0.42,mcq,1.000,1,9577,1
28,11,122,0.24,blank,0.400,5,14404,0
28,11,246,0.31,mcq,0.333,6,15072,0
28,3,90,0.10,blank,0.250,4,20483,1
28,7,154,0.82,blank,0.600,5,15648,1
28,3,206,0.63,mcq,0.400,5,18718,0
28,3,214,0.54,mcq,0.333,6,19134,0
28,8,167,0.43,blank,0.333,3,16618,1
28,11,98,0.22,blank,0.286,7,15330,1
28,10,238,0.57,mcq,1.000,2,11710,0
28,9,202,0.66,blank,0.667,6,16027,1
28,3,212,0.23,mcq,0.286,7,18903,0
28,1,265,0.50,mcq,0.667,6,13943,0
28,7,89,0.53,mcq,0.667,6,16179,1
28,5,295,0.72,mcq,0.500,2,16035,0
28,4,250,0.54,blank,0.200,5,20488,0
28,6,19,0.21,mcq,1.000,1,11471,1
28,11,28,0.50,blank,0.375,8,15162,0
28,6,78,0.54,mcq,1.000,2,10168,1
28,4,229,0.43,mcq,0.167,6,20618,1
28,8,82,0.39,blank,0.500,4,15329,0
28,3,288,0.50,mcq,0.250,8,18580,1
28,9,128,0.26,blank,0.714,7,15668,1
28,2,70,0.40,mcq,1.000,2,15124,0
28,7,186,0.25,mcq,0.714,7,16416,1
28,8,291,0.35,mcq,0.400,5,16065,0
28,6,70,0.85,mcq,1.000,3,11376,1
28,10,101,0.39,blank,0.667,3,16032,0
28,11,254,0.33,mcq,0.333,9,15653,1
28,1,130,0.28,mcq,0.571,7,14975,1
28,4,164,0.10,mcq,0.286,7,19813,1
28,3,222,0.58,blank,0.333,9,18297,0
28,6,42,0.74,mcq,1.000,4,12116,0
28,6,294,0.36,mcq,0.800,5,14278,0
28,1,139,0.41,mcq,0.625,8,14353,1
28,12,218,0.33,mcq,1.000,2,13199,0
28,7,99,0.42,blank,0.750,8,15922,1
28,8,164,0.44,mcq,0.333,6,16123,0
29,12,236,0.58,mcq,0.000,0,0,1
29,11,72,0.67,blank,0.000,0,0,1
29,4,47,0.81,blank,0.000,0,0,0
29,1,199,0.20,blank,0.000,0,0,1
29,6,254,0.37,mcq,0.000,0,0,1
29,10,32,0.40,mcq,0.000,0,0,1
29,8,74,0.46,blank,0.000,0,0,1
29,9,97,0.35,blank,0.000,0,0,1
29,3,152,0.63,blank,0.000,0,0,1
29,10,177,0.23,blank,1.000,1,11031,1
29,12,145,0.45,mcq,1.000,1,11197,1
29,3,221,0.51,blank,1.000,1,13087,0
29,2,46,0.27,mcq,0.000,0,0,0
29,6,34,0.11,blank,1.000,1,12243,1
29,10,246,0.42,mcq,1.000,2,12335,0
29,6,98,0.14,blank,1.000,2,9810,0
29,4,237,0.40,blank,0.000,1,19879,1
29,6,238,0.76,mcq,0.667,3,11453,0
29,8,72,0.62,blank,1.000,1,14754,0
29,6,223,0.18,blank,0.500,4,13557,1
29,11,9,0.54,mcq,1.000,1,13919,1
29,7,82,0.31,blank,0.000,0,0,1
29,5,256,0.62,blank,0.000,0,0,1
29,7,181,0.13,mcq,1.000,1,13052,1
29,2,121,0.60,mcq,0.000,1,11524,1
29,9,158,0.75,mcq,1.000,1,12414,1
29,11,63,0.59,mcq,1.000,2,14270,1
29,10,66,0.55,mcq,0.667,3,15838,0
29,6,127,0.26,blank,0.600,5,13768,1
29,4,244,0.71,mcq,0.500,2,16674,0
29,5,66,0.23,blank,1.000,1,12135,1
29,6,122,0.50,mcq,0.667,6,13311,0
29,4,49,0.25,blank,0.333,3,17848,1
29,7,137,0.45,blank,1.000,2,12757,1
29,2,74,0.15,mcq,0.500,2,14283,1
29,6,168,0.49,blank,0.571,7,13661,1
29,6,164,0.54,blank,0.625,8,13718,1
29,8,97,0.69,mcq,0.500,2,19266,0
29,10,269,0.33,blank,0.500,4,17150,0
29,9,6,0.39,mcq,1.000,2,14446,0
29,5,216,0.44,blank,1.000,2,11378,1
